# Lepton 1 Charge, Lepton 2 Charge, Lepton 3 Charge, Lepton 4 Charge, Lepton 1 Type, Lepton 2 Type, Lepton 3 Type, Lepton 4 Type, Lepton 1 E, Lepton 2 E, Lepton 3 E, Lepton 4 E, Lepton 1 pt, Lepton 2 pt, Lepton 3 pt, Lepton 4 pt, Lepton 1 eta, Lepton 2 eta, Lepton 3 eta, Lepton 4 eta, Lepton 1 phi, Lepton 2 phi, Lepton 3 phi, Lepton 4 phi
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.538970937500000000e+05,7.844210937500000000e+04,2.859184375000000000e+04,1.397121875000000000e+04,2.831565039062500000e+04,2.737948046875000000e+04,1.838179296875000000e+04,7.977390136718750000e+03,2.377443790435791016e+00,1.713762044906616211e+00,1.010439157485961914e+00,1.159716486930847168e+00,-1.456920027732849121e+00,-2.939075469970703125e+00,1.528120160102844238e+00,8.055783510208129883e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.515388750000000000e+05,8.215105468750000000e+04,6.020613671875000000e+04,9.721467968750000000e+04,5.265876562500000000e+04,5.090827343750000000e+04,3.915910546875000000e+04,2.892913085937500000e+04,2.245770931243896484e+00,1.057866334915161133e+00,9.952148795127868652e-01,1.882307767868041992e+00,-2.237308979034423828e+00,2.780347466468811035e-01,-2.861803293228149414e+00,6.080704927444458008e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,2.270905312500000000e+05,1.676931875000000000e+05,6.632855468750000000e+04,1.377927832031250000e+04,1.883323437500000000e+05,1.362036093750000000e+05,5.681759765625000000e+04,1.138873144531250000e+04,6.310331821441650391e-01,-6.675295233726501465e-01,5.708280205726623535e-01,6.370450258255004883e-01,-1.033307790756225586e+00,2.628148317337036133e+00,-1.022220611572265625e+00,1.028474688529968262e+00
1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,7.322445312500000000e+04,1.264665937500000000e+05,3.488959375000000000e+04,1.739570000000000000e+05,7.305563281250000000e+04,3.600342187500000000e+04,3.477283984375000000e+04,2.875043945312500000e+04,6.796945631504058838e-02,-1.928604245185852051e+00,8.186751604080200195e-02,-2.486402273178100586e+00,2.049974203109741211e+00,3.074265480041503906e+00,-2.282591342926025391e+00,-6.892314553260803223e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,6.990032031250000000e+04,1.068310703125000000e+05,2.103653320312500000e+04,3.056272070312500000e+04,4.556091406250000000e+04,4.268153125000000000e+04,2.050274804687500000e+04,1.171093066406250000e+04,9.924184679985046387e-01,1.568098902702331543e+00,-2.276954799890518188e-01,-1.613489270210266113e+00,-1.094305440783500671e-01,2.978553771972656250e+00,1.084673404693603516e+00,-1.568346381187438965e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,8.952132812500000000e+04,5.849472656250000000e+04,1.510107812500000000e+04,1.224252148437500000e+04,6.542163281250000000e+04,3.577455859375000000e+04,1.509213085937500000e+04,1.163962207031250000e+04,-8.339630961418151855e-01,-1.074573040008544922e+00,3.371396288275718689e-02,-3.203670978546142578e-01,-1.876336812973022461e+00,4.099434316158294678e-01,1.460845828056335449e+00,2.091240167617797852e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,6.657330468750000000e+04,4.969003125000000000e+04,3.958521875000000000e+04,2.216159765625000000e+04,6.378380078125000000e+04,4.010707421875000000e+04,2.119517187500000000e+04,1.036430957031250000e+04,2.946816086769104004e-01,-6.782074570655822754e-01,1.236929059028625488e+00,1.393325805664062500e+00,-1.714302599430084229e-01,-1.858500123023986816e+00,-2.965398788452148438e+00,2.992877006530761719e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,3.082121875000000000e+04,1.551104687500000000e+05,1.005616308593750000e+04,3.154220898437500000e+04,2.895854492187500000e+04,2.854344921875000000e+04,8.355206054687500000e+03,7.019400878906250000e+03,3.567748367786407471e-01,2.377281904220581055e+00,6.277341246604919434e-01,2.183172702789306641e+00,-2.867942094802856445e+00,3.524038195610046387e-01,1.408073157072067261e-01,3.026431798934936523e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.005618828125000000e+05,5.027744921875000000e+04,1.342793164062500000e+04,1.110042871093750000e+04,9.981842968750000000e+04,2.841898632812500000e+04,1.097969238281250000e+04,1.028916406250000000e+04,-1.219740062952041626e-01,1.172037720680236816e+00,-6.559222340583801270e-01,-3.944211006164550781e-01,5.109835863113403320e-01,1.491982102394104004e+00,-2.876448631286621094e+00,-2.774075746536254883e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.479957031250000000e+05,4.791928125000000000e+04,2.049487109375000000e+04,1.678613085937500000e+04,3.539958203125000000e+04,3.161088085937500000e+04,9.356226562500000000e+03,7.311662109375000000e+03,2.109009742736816406e+00,9.765178561210632324e-01,1.420543909072875977e+00,1.472993850708007812e+00,-9.445563554763793945e-01,2.088383913040161133e+00,-4.959972500801086426e-01,-8.291397690773010254e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,4.769908593750000000e+04,1.431880000000000000e+05,1.211322265625000000e+05,1.708197656250000000e+04,4.761533984375000000e+04,3.925403515625000000e+04,2.091286718750000000e+04,1.622688183593750000e+04,-5.925918370485305786e-02,1.967909932136535645e+00,2.442128658294677734e+00,3.232327997684478760e-01,-1.520234346389770508e+00,-2.954966545104980469e+00,-3.673312366008758545e-01,3.860114216804504395e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.781083750000000000e+05,1.658564218750000000e+05,8.311202343750000000e+04,2.385501757812500000e+04,8.043246093750000000e+04,4.210056640625000000e+04,2.848420898437500000e+04,1.441488671875000000e+04,-1.912141084671020508e+00,-2.047696352005004883e+00,-1.733237385749816895e+00,-1.089728832244873047e+00,-2.631441831588745117e+00,2.601718306541442871e-01,1.396814465522766113e+00,9.860778599977493286e-02
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,2.072651406250000000e+05,4.888856250000000000e+04,6.908347656250000000e+04,1.580689941406250000e+04,5.071546093750000000e+04,3.309751562500000000e+04,1.224164355468750000e+04,8.078165039062500000e+03,2.085599184036254883e+00,9.416564106941223145e-01,2.415673971176147461e+00,-1.291615843772888184e+00,2.951158285140991211e+00,-2.879699468612670898e-01,-1.192626833915710449e+00,5.244024395942687988e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.774737812500000000e+05,1.935740781250000000e+05,1.991992968750000000e+04,2.722422460937500000e+04,1.768637656250000000e+05,4.434258593750000000e+04,1.962145703125000000e+04,1.102981542968750000e+04,8.302932977676391602e-02,-2.153477191925048828e+00,-1.741202473640441895e-01,1.552831768989562988e+00,-8.791558146476745605e-01,1.915358304977416992e+00,-1.807955265045166016e+00,4.121514856815338135e-01
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,2.001654687500000000e+05,1.675572968750000000e+05,1.711936718750000000e+04,7.225242675781250000e+03,5.336831640625000000e+04,4.737864453125000000e+04,8.376080078125000000e+03,7.201380859375000000e+03,1.996809124946594238e+00,1.935684919357299805e+00,1.341906905174255371e+00,-8.005650341510772705e-02,7.908008694648742676e-01,-1.879040718078613281e+00,-5.540413260459899902e-01,1.036235809326171875e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.581426406250000000e+05,4.430264843750000000e+04,1.646638671875000000e+04,4.090519531250000000e+04,4.124517578125000000e+04,3.283600390625000000e+04,1.542450585937500000e+04,1.373333007812500000e+04,2.019654035568237305e+00,8.131278753280639648e-01,3.655135929584503174e-01,1.755123615264892578e+00,-3.011123418807983398e+00,-1.881170719861984253e-01,-6.358915567398071289e-01,-9.020122885704040527e-02
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,7.839964062500000000e+04,4.758969921875000000e+04,2.762257226562500000e+04,9.707789062500000000e+03,6.002376953125000000e+04,3.700015234375000000e+04,2.350164648437500000e+04,8.463873046875000000e+03,-7.637860774993896484e-01,7.396020889282226562e-01,5.838642716407775879e-01,-5.357285141944885254e-01,-1.406027436256408691e+00,-2.968979477882385254e-01,2.144005537033081055e+00,-1.388221740722656250e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.329580156250000000e+05,9.967500000000000000e+04,2.805518750000000000e+04,1.959502539062500000e+04,5.004741796875000000e+04,4.907298437500000000e+04,1.590268554687500000e+04,1.503376171875000000e+04,1.632741689682006836e+00,1.334762573242187500e+00,1.168624639511108398e+00,7.605146765708923340e-01,1.529364347457885742e+00,-2.299574375152587891e+00,8.884434700012207031e-01,-3.483425974845886230e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,7.291440625000000000e+04,9.345820312500000000e+04,7.956528125000000000e+04,8.472380468750000000e+04,4.890678906250000000e+04,3.588671093750000000e+04,2.996940429687500000e+04,2.922490039062500000e+04,9.542261362075805664e-01,1.611209750175476074e+00,1.632027745246887207e+00,1.726352930068969727e+00,2.236217021942138672e+00,-8.460059762001037598e-01,2.366498470306396484e+00,-1.484942436218261719e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,5.623270000000000000e+05,3.327302187500000000e+05,1.141803046875000000e+05,2.407102148437500000e+04,1.066883046875000000e+05,9.660259375000000000e+04,3.531444531250000000e+04,1.647011132812500000e+04,2.346196174621582031e+00,1.908101081848144531e+00,1.841812849044799805e+00,9.271454811096191406e-01,2.837654352188110352e+00,2.275109887123107910e-01,-1.601962089538574219e+00,-1.560324788093566895e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.391493906250000000e+05,3.592483593750000000e+04,8.475583007812500000e+03,7.443218261718750000e+03,8.072425000000000000e+04,2.682837304687500000e+04,8.168075683593750000e+03,7.019801757812500000e+03,-1.140333533287048340e+00,-8.018288016319274902e-01,2.735457420349121094e-01,3.456027805805206299e-01,1.693245530128479004e+00,-6.895784139633178711e-01,1.591990470886230469e+00,-2.854370594024658203e+00
1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,7.927832812500000000e+04,9.450846093750000000e+04,1.593216699218750000e+04,1.076345312500000000e+04,7.454816406250000000e+04,5.610262500000000000e+04,1.574331738281250000e+04,7.394583984375000000e+03,3.543734550476074219e-01,1.111924171447753906e+00,1.547361165285110474e-01,9.215912818908691406e-01,-5.426073074340820312e-01,1.118805170059204102e+00,-1.089903116226196289e+00,2.522298097610473633e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,8.385760156250000000e+04,7.590550781250000000e+04,6.107133203125000000e+04,6.739173437500000000e+04,8.199016406250000000e+04,5.547701562500000000e+04,4.240013671875000000e+04,3.487084375000000000e+04,2.130240947008132935e-01,-8.338101506233215332e-01,9.070459604263305664e-01,-1.277143955230712891e+00,7.403568625450134277e-01,1.263621449470520020e+00,2.272232055664062500e+00,-2.279939889907836914e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.743375000000000000e+05,1.308380234375000000e+05,5.970942578125000000e+04,7.900635156250000000e+04,9.762789843750000000e+04,9.509448437500000000e+04,1.970896484375000000e+04,1.761538476562500000e+04,-1.183323979377746582e+00,-8.419442772865295410e-01,-1.773139595985412598e+00,-2.181235551834106445e+00,3.141433954238891602e+00,-1.173330284655094147e-02,6.943182349205017090e-01,-1.916514635086059570e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.213363046875000000e+05,7.804226562500000000e+04,2.833958203125000000e+04,4.373866406250000000e+04,8.142730468750000000e+04,7.792878906250000000e+04,1.144062109375000000e+04,9.942197265625000000e+03,9.535320997238159180e-01,5.394183471798896790e-02,1.556750655174255371e+00,2.161416530609130859e+00,1.754361510276794434e+00,-4.050819873809814453e-01,-7.024753093719482422e-01,-2.805511236190795898e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.059152656250000000e+05,4.047078515625000000e+04,4.633451562500000000e+04,1.378223730468750000e+04,7.282979687500000000e+04,3.967126171875000000e+04,1.411638964843750000e+04,7.006291015625000000e+03,-9.203593134880065918e-01,2.004144489765167236e-01,1.857638239860534668e+00,-1.297764897346496582e+00,-2.456379175186157227e+00,4.179628789424896240e-01,-1.437764406204223633e+00,2.923733472824096680e+00
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.005962031250000000e+05,5.338109765625000000e+04,4.155108203125000000e+04,3.091075781250000000e+04,5.472235156250000000e+04,5.202443750000000000e+04,4.047993750000000000e+04,2.994607226562500000e+04,1.218117475509643555e+00,2.278720289468765259e-01,2.295298427343368530e-01,2.531506419181823730e-01,2.165723562240600586e+00,1.035215377807617188e+00,-2.517256259918212891e+00,-1.184944748878479004e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.495231718750000000e+05,7.715605468750000000e+04,1.512918554687500000e+04,2.018667968750000000e+04,4.243843750000000000e+04,2.441914257812500000e+04,9.595372070312500000e+03,7.366498535156250000e+03,1.931767463684082031e+00,1.817570686340332031e+00,1.028068065643310547e+00,1.666124105453491211e+00,2.222154617309570312e+00,-7.197371721267700195e-01,-1.469408750534057617e+00,-1.083016917109489441e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.886875000000000000e+05,1.260220703125000000e+04,1.408010449218750000e+04,7.566637207031250000e+03,3.642327343750000000e+04,1.125218945312500000e+04,9.928307617187500000e+03,7.387910644531250000e+03,-2.328582763671875000e+00,4.850054979324340820e-01,8.852869868278503418e-01,-2.195215076208114624e-01,-4.227505922317504883e-01,-2.581601619720458984e+00,-6.556345224380493164e-01,2.297193288803100586e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,2.236332500000000000e+05,4.864199218750000000e+04,1.361319531250000000e+04,1.277968945312500000e+04,4.687679687500000000e+04,2.527620703125000000e+04,1.246236816406250000e+04,1.171464062500000000e+04,-2.244461536407470703e+00,-1.272174954414367676e+00,4.264387786388397217e-01,4.231657981872558594e-01,1.757124423980712891e+00,-2.233020067214965820e+00,-6.863645315170288086e-01,-4.642306864261627197e-01
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.344618125000000000e+05,2.541597031250000000e+05,3.630250781250000000e+04,2.234551367187500000e+04,5.181725781250000000e+04,4.519757421875000000e+04,2.871116601562500000e+04,2.218831445312500000e+04,-1.607320189476013184e+00,2.412065029144287109e+00,-7.120532393455505371e-01,1.188716664910316467e-01,-2.406860113143920898e+00,9.711716771125793457e-01,5.121251344680786133e-01,3.503804802894592285e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.043378515625000000e+05,7.254628125000000000e+04,1.124832714843750000e+04,7.687798828125000000e+03,9.157632812500000000e+04,1.525303222656250000e+04,9.279531250000000000e+03,7.684798339843750000e+03,-5.219818353652954102e-01,-2.241354227066040039e+00,-6.404071450233459473e-01,2.432927675545215607e-02,-2.661692380905151367e+00,1.722480297088623047e+00,1.086428642272949219e+00,-1.972486257553100586e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.303789375000000000e+05,5.778594140625000000e+04,4.793886718750000000e+04,4.672266796875000000e+04,6.093042187500000000e+04,3.377126562500000000e+04,9.665750000000000000e+03,8.373089843750000000e+03,-1.394152402877807617e+00,-1.131261467933654785e+00,-2.284163236618041992e+00,-2.404226303100585938e+00,-1.074443086981773376e-01,3.119442939758300781e+00,2.589363336563110352e+00,2.944624185562133789e+00
-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,6.059305078125000000e+04,1.014503906250000000e+05,3.272964843750000000e+04,2.591134960937500000e+04,5.816339453125000000e+04,5.477489843750000000e+04,8.756118164062500000e+03,7.574652343750000000e+03,-2.880461513996124268e-01,-1.227035880088806152e+00,1.993282675743103027e+00,-1.900928854942321777e+00,1.917781949043273926e+00,-5.978026986122131348e-01,2.295967578887939453e+00,5.142564177513122559e-01
-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.720809218750000000e+05,6.174509765625000000e+04,6.285964453125000000e+04,4.588968750000000000e+04,9.455039062500000000e+04,6.043884765625000000e+04,4.280770703125000000e+04,2.431255078125000000e+04,1.206162214279174805e+00,2.075346559286117554e-01,9.336241483688354492e-01,1.249416589736938477e+00,-1.395706534385681152e+00,1.076533555984497070e+00,2.839879035949707031e+00,1.581228494644165039e+00
